date,hour,wind,solar,thermal
2018-12-02,1,2081,0,7981
2018-12-02,2,1996,0,8761
2018-12-02,3,2031,0,7528
2018-12-02,4,1945,0,7569
2018-12-02,5,1676,0,8049
2018-12-02,6,1572,26,8541
2018-12-02,7,1513,1893,8210
2018-12-02,8,1894,5140,6502
2018-12-02,9,1954,6686,5427
2018-12-02,10,2016,7274,4397
2018-12-02,11,1928,7239,4402
2018-12-02,12,1864,7382,4445
2018-12-02,13,1691,7405,4697
2018-12-02,14,1486,6446,5615
2018-12-02,15,1532,3273,7571
2018-12-02,16,1533,381,10022
2018-12-02,17,1459,3,11655
2018-12-02,18,1252,3,11632
2018-12-02,19,1292,0,11676
2018-12-02,20,1357,0,11192
2018-12-02,21,1169,0,10655
2018-12-02,22,952,0,9634
2018-12-02,23,553,0,9251
2018-12-03,0,402,0,8763
2018-12-03,1,450,0,8362
2018-12-03,2,316,0,9562
2018-12-03,3,257,0,8988
2018-12-03,4,251,0,9788
2018-12-03,5,316,0,10978
2018-12-03,6,353,48,12054
2018-12-03,7,383,1602,11681
2018-12-03,8,314,5528,9738
2018-12-03,9,352,7087,8549
2018-12-03,10,461,7285,7504
2018-12-03,11,465,7190,7660
2018-12-03,12,446,7309,8034
2018-12-03,13,371,6923,8502
2018-12-03,14,393,6052,8952
2018-12-03,15,495,3098,10587
2018-12-03,16,484,267,12507
2018-12-03,17,506,0,14559
2018-12-03,18,624,0,14413
2018-12-03,19,626,0,13836
2018-12-03,20,726,0,13356
2018-12-03,21,754,0,12318
2018-12-03,22,910,0,10951
2018-12-03,23,838,0,9624
2018-12-04,0,847,0,9088
2018-12-04,1,782,0,8390
2018-12-04,2,824,0,9038
2018-12-04,3,890,0,8473
2018-12-04,4,845,0,8772
2018-12-04,5,849,0,9231
2018-12-04,6,856,0,10186
2018-12-04,7,848,1283,10830
2018-12-04,8,956,3256,9940
2018-12-04,9,1278,4598,8625
2018-12-04,10,1547,5207,8086
2018-12-04,11,1692,4996,7905
2018-12-04,12,1721,4844,7966
2018-12-04,13,1533,4389,8360
2018-12-04,14,1371,3894,8987
2018-12-04,15,1306,2088,9863
2018-12-04,16,1325,116,10890
2018-12-04,17,1245,0,13110
2018-12-04,18,1325,0,13099
2018-12-04,19,1205,0,12565
2018-12-04,20,1205,0,11785
2018-12-04,21,919,0,11229
2018-12-04,22,643,0,10787
2018-12-04,23,587,0,9463
2018-12-05,0,513,0,9064
2018-12-05,1,614,0,8622
2018-12-05,2,735,0,9421
2018-12-05,3,615,0,8449
2018-12-05,4,750,0,9016
2018-12-05,5,792,0,9837
2018-12-05,6,812,9,10306
2018-12-05,7,881,1208,10344
2018-12-05,8,922,2850,10174
2018-12-05,9,887,3809,9893
2018-12-05,10,785,4522,9477
2018-12-05,11,935,4722,9190
2018-12-05,12,1052,4232,9899
2018-12-05,13,1036,3536,10318
2018-12-05,14,1008,2442,10974
2018-12-05,15,878,956,11494
2018-12-05,16,826,11,12868
2018-12-05,17,863,0,13771
2018-12-05,18,956,0,13373
2018-12-05,19,985,0,12990
2018-12-05,20,1141,0,12476
2018-12-05,21,1161,0,11520
2018-12-05,22,1135,0,10522
2018-12-05,23,1221,0,9250
2018-12-06,0,1122,0,8960
2018-12-06,1,987,0,8996
2018-12-06,2,1115,0,9992
2018-12-06,3,1076,0,8844
2018-12-06,4,1126,0,8947
2018-12-06,5,986,0,9669
2018-12-06,6,1073,0,10672
2018-12-06,7,1200,626,11436
2018-12-06,8,1478,1171,11505
2018-12-06,9,1449,1557,11430
2018-12-06,10,1319,1646,11369
2018-12-06,11,1058,1907,11211
2018-12-06,12,1085,1626,10773
2018-12-06,13,1068,1181,10577
2018-12-06,14,1098,898,11317
2018-12-06,15,871,443,11895
2018-12-06,16,946,7,12675
2018-12-06,17,900,0,13846
2018-12-06,18,691,0,13390
2018-12-06,19,588,0,13070
2018-12-06,20,512,0,12239
2018-12-06,21,433,0,11393
2018-12-06,22,474,0,10679
2018-12-06,23,382,0,9696
2018-12-07,0,304,0,8968
2018-12-07,1,218,0,8731
2018-12-07,2,203,0,9362
2018-12-07,3,157,0,8224
2018-12-07,4,142,0,8591
2018-12-07,5,174,0,9267
2018-12-07,6,156,0,10534
2018-12-07,7,199,521,10699
2018-12-07,8,165,2144,10110
2018-12-07,9,183,3109,9236
2018-12-07,10,159,3773,8324
2018-12-07,11,182,4710,7632
2018-12-07,12,124,5285,7249
2018-12-07,13,133,5334,7102
2018-12-07,14,189,5083,7470
2018-12-07,15,188,2736,8773
2018-12-07,16,194,233,10610
2018-12-07,17,219,0,11908
2018-12-07,18,202,0,11832
2018-12-07,19,213,0,11190
2018-12-07,20,163,0,11105
2018-12-07,21,154,0,10328
2018-12-07,22,133,0,9758
2018-12-07,23,112,0,8601
2018-12-08,0,64,0,8399
2018-12-08,1,46,0,8122
2018-12-08,2,24,0,9023
2018-12-08,3,33,0,7895
2018-12-08,4,82,0,7981
2018-12-08,5,112,0,8323
2018-12-08,6,117,4,8530
2018-12-08,7,137,1524,7937
2018-12-08,8,169,4442,5973
2018-12-08,9,282,5850,4906
2018-12-08,10,333,6413,4526
2018-12-08,11,367,6654,4285
2018-12-08,12,363,6840,4004
2018-12-08,13,340,6451,4199
2018-12-08,14,322,5588,5053
2018-12-08,15,305,3024,7071
2018-12-08,16,326,277,8761
2018-12-08,17,340,0,10325
2018-12-08,18,392,0,10213
2018-12-08,19,358,0,10213
2018-12-08,20,321,0,9969
2018-12-08,21,254,0,9727
2018-12-08,22,307,0,9624
2018-12-08,23,312,0,8864
2018-12-09,0,313,0,7955
2018-12-09,1,338,0,7233
2018-12-09,2,409,0,7992
2018-12-09,3,375,0,6780
2018-12-09,4,388,0,6983
2018-12-09,5,401,0,7381
2018-12-09,6,386,8,7601
2018-12-09,7,344,1416,7211
2018-12-09,8,320,3962,5978
2018-12-09,9,326,4779,5520
2018-12-09,10,369,5363,5546
2018-12-09,11,373,5752,5372
2018-12-09,12,432,5941,5469
2018-12-09,13,472,5281,5673
2018-12-09,14,365,4091,6623
2018-12-09,15,348,1738,8206
2018-12-09,16,367,99,9135
2018-12-09,17,391,0,10639
2018-12-09,18,291,0,10905
2018-12-09,19,363,0,10513
2018-12-09,20,316,0,10270
2018-12-09,21,200,0,10116
2018-12-09,22,159,0,9827
2018-12-09,23,159,0,8820
2018-12-10,0,246,0,8254
2018-12-10,1,363,0,7990
2018-12-10,2,390,0,8690
2018-12-10,3,435,0,7682
2018-12-10,4,405,0,8223
2018-12-10,5,395,0,9209
2018-12-10,6,429,0,9766
2018-12-10,7,372,516,10713
2018-12-10,8,364,1811,10845
2018-12-10,9,309,2995,10273
2018-12-10,10,237,3267,9675
2018-12-10,11,206,3457,9605
2018-12-10,12,289,3818,8922
2018-12-10,13,218,2769,9259
2018-12-10,14,140,1863,9853
2018-12-10,15,136,1048,10514
2018-12-10,16,210,80,11807
2018-12-10,17,294,0,12910
2018-12-10,18,466,0,12559
2018-12-10,19,544,0,12304
2018-12-10,20,617,0,11662
2018-12-10,21,549,0,10852
2018-12-10,22,669,0,10081
2018-12-10,23,753,0,8691
2018-12-11,0,808,0,8382
2018-12-11,1,816,0,7767
2018-12-11,2,817,0,8675
2018-12-11,3,742,0,7830
2018-12-11,4,752,0,8107
2018-12-11,5,742,0,8169
2018-12-11,6,785,0,9239
2018-12-11,7,741,872,9687
2018-12-11,8,694,3793,8450
2018-12-11,9,654,5099,7366
2018-12-11,10,616,5716,6793
2018-12-11,11,623,5746,6725
2018-12-11,12,593,6122,6342
2018-12-11,13,574,6208,6267
2018-12-11,14,535,5802,6987
2018-12-11,15,480,3180,8050
2018-12-11,16,582,281,10971
2018-12-11,17,702,0,12193
2018-12-11,18,590,0,12124
2018-12-11,19,481,0,12292
2018-12-11,20,561,0,11651
2018-12-11,21,751,0,10511
2018-12-11,22,837,0,9253
2018-12-11,23,994,0,8142
2018-12-12,0,993,0,7474
2018-12-12,1,1031,0,6978
2018-12-12,2,1042,0,7865
2018-12-12,3,1427,0,6674
2018-12-12,4,1759,0,6906
2018-12-12,5,1880,0,7386
2018-12-12,6,2162,0,8329
2018-12-12,7,2145,1190,8424
2018-12-12,8,2033,3805,6698
2018-12-12,9,2136,5008,5949
2018-12-12,10,1862,5623,5591
2018-12-12,11,1547,6022,5298
2018-12-12,12,1218,6973,4978
2018-12-12,13,1098,6910,5571
2018-12-12,14,986,6126,6216
2018-12-12,15,726,3304,7808
2018-12-12,16,607,311,10351
2018-12-12,17,733,0,12073
2018-12-12,18,821,0,12205
2018-12-12,19,854,0,12040
2018-12-12,20,804,0,11608
2018-12-12,21,780,0,10574
2018-12-12,22,753,0,9431
2018-12-12,23,716,0,8763
2018-12-13,0,745,0,8180
2018-12-13,1,752,0,8031
2018-12-13,2,646,0,8902
2018-12-13,3,494,0,8040
2018-12-13,4,450,0,8293
2018-12-13,5,498,0,8743
2018-12-13,6,454,0,10043
2018-12-13,7,423,1638,9963
2018-12-13,8,479,5191,7524
2018-12-13,9,487,6681,6870
2018-12-13,10,594,7186,6460
2018-12-13,11,730,7089,5937
2018-12-13,12,748,7236,5593
2018-12-13,13,736,7251,5399
2018-12-13,14,710,6363,6240
2018-12-13,15,643,3464,7737
2018-12-13,16,669,294,10105
2018-12-13,17,655,0,11436
2018-12-13,18,724,0,11326
2018-12-13,19,779,0,11315
2018-12-13,20,782,0,10988
2018-12-13,21,732,0,10457
2018-12-13,22,695,0,10068
2018-12-13,23,763,0,9062
2018-12-14,0,801,0,8109
2018-12-14,1,587,0,8095
2018-12-14,2,516,0,9059
2018-12-14,3,493,0,8026
2018-12-14,4,487,0,8313
2018-12-14,5,481,0,8915
2018-12-14,6,548,0,9812
2018-12-14,7,570,379,10194
2018-12-14,8,585,1524,10256
2018-12-14,9,569,1831,10190
2018-12-14,10,690,2594,10238
2018-12-14,11,579,2686,9565
2018-12-14,12,460,2915,9248
2018-12-14,13,707,2396,9497
2018-12-14,14,505,1787,9470
2018-12-14,15,427,691,9961
2018-12-14,16,325,84,10799
2018-12-14,17,300,0,11697
2018-12-14,18,252,0,11267
2018-12-14,19,266,0,10744
2018-12-14,20,339,0,10545
2018-12-14,21,501,0,9629
2018-12-14,22,584,0,8769
2018-12-14,23,604,0,8093
2018-12-15,0,602,0,7639
2018-12-15,1,621,0,7037
2018-12-15,2,605,0,7965
2018-12-15,3,591,0,7021
2018-12-15,4,507,0,7380
2018-12-15,5,398,0,7832
2018-12-15,6,379,0,8049
2018-12-15,7,439,954,7893
2018-12-15,8,502,4044,5938
2018-12-15,9,476,5861,4542
2018-12-15,10,484,6762,3975
2018-12-15,11,581,6774,3955
2018-12-15,12,597,6881,3915
2018-12-15,13,499,6818,3998
2018-12-15,14,487,6188,4336
2018-12-15,15,472,3382,6071
2018-12-15,16,463,311,8663
2018-12-15,17,471,0,9554
2018-12-15,18,545,0,9417
2018-12-15,19,567,0,9553
2018-12-15,20,559,0,9533
2018-12-15,21,471,0,9511
2018-12-15,22,506,0,9422
2018-12-15,23,503,0,8883
2018-12-16,0,396,0,8281
2018-12-16,1,402,0,7672
2018-12-16,2,351,0,8225
2018-12-16,3,394,0,6945
2018-12-16,4,523,0,6834
2018-12-16,5,447,0,6967
2018-12-16,6,368,0,7443
2018-12-16,7,290,1397,7287
2018-12-16,8,209,5066,4818
2018-12-16,9,182,6841,3804
2018-12-16,10,238,6933,3818
2018-12-16,11,295,6696,3853
2018-12-16,12,303,6388,4176
2018-12-16,13,335,6114,4275
2018-12-16,14,463,4980,5246
2018-12-16,15,468,2521,7647
2018-12-16,16,443,214,9931
2018-12-16,17,512,0,10856
2018-12-16,18,483,0,10567
2018-12-16,19,507,0,10377
2018-12-16,20,482,0,10498
2018-12-16,21,592,0,9788
2018-12-16,22,516,0,9479
2018-12-16,23,286,0,8713
2018-12-17,0,287,0,7906
2018-12-17,1,412,0,7520
2018-12-17,2,682,0,8117
2018-12-17,3,877,0,7216
2018-12-17,4,641,0,7645
2018-12-17,5,949,0,8475
2018-12-17,6,970,0,8716
2018-12-17,7,774,875,9107
2018-12-17,8,677,2146,8746
2018-12-17,9,742,3160,8291
2018-12-17,10,763,3364,7876
2018-12-17,11,1054,4207,7335
2018-12-17,12,1249,4703,7072
2018-12-17,13,1463,5260,6976
2018-12-17,14,1614,4641,7340
2018-12-17,15,1557,2492,8472
2018-12-17,16,1726,244,9681
2018-12-17,17,1825,0,10687
2018-12-17,18,2438,0,10763
2018-12-17,19,2732,0,10247
2018-12-17,20,2802,0,9661
2018-12-17,21,2823,0,8856
2018-12-17,22,2897,0,8336
2018-12-17,23,2564,0,6971
2018-12-18,0,2234,0,6065
2018-12-18,1,1931,0,5949
2018-12-18,2,1620,0,7030
2018-12-18,3,1841,0,5795
2018-12-18,4,1705,0,6033
2018-12-18,5,1695,0,6895
2018-12-18,6,1749,0,7251
2018-12-18,7,1388,1187,8402
2018-12-18,8,1044,4403,7058
2018-12-18,9,873,6117,6177
2018-12-18,10,631,6617,5740
2018-12-18,11,477,6910,5477
2018-12-18,12,665,6911,5247
2018-12-18,13,1040,6840,5165
2018-12-18,14,1412,6123,5619
2018-12-18,15,1853,3367,6914
2018-12-18,16,1952,358,8310
2018-12-18,17,2158,0,9738
2018-12-18,18,2142,0,9848
2018-12-18,19,1744,0,9873
2018-12-18,20,1354,0,9875
2018-12-18,21,973,0,9737
2018-12-18,22,806,0,8833
2018-12-18,23,660,0,8040
2018-12-19,0,607,0,7982
2018-12-19,1,721,0,7553
2018-12-19,2,926,0,8304
2018-12-19,3,829,0,7403
2018-12-19,4,533,0,7843
2018-12-19,5,502,0,8487
2018-12-19,6,676,0,9343
2018-12-19,7,672,1363,9395
2018-12-19,8,593,4982,7265
2018-12-19,9,700,6664,5755
2018-12-19,10,708,6768,5118
2018-12-19,11,662,6704,5108
2018-12-19,12,612,6556,5298
2018-12-19,13,506,6600,5653
2018-12-19,14,432,6065,6114
2018-12-19,15,489,3368,8089
2018-12-19,16,590,405,10054
2018-12-19,17,662,0,11452
2018-12-19,18,741,0,11293
2018-12-19,19,668,0,10669
2018-12-19,20,624,0,10113
2018-12-19,21,675,0,9788
2018-12-19,22,581,0,9505
2018-12-19,23,439,0,9091
2018-12-20,0,413,0,8625
2018-12-20,1,428,0,8226
2018-12-20,2,434,0,8775
2018-12-20,3,370,0,8039
2018-12-20,4,355,0,8399
2018-12-20,5,305,0,8920
2018-12-20,6,270,0,9538
2018-12-20,7,266,1376,9345
2018-12-20,8,328,4502,7843
2018-12-20,9,360,6055,6798
2018-12-20,10,383,6459,6335
2018-12-20,11,407,6480,6195
2018-12-20,12,421,6553,6050
2018-12-20,13,405,6173,6408
2018-12-20,14,342,5298,6931
2018-12-20,15,331,2912,7963
2018-12-20,16,379,300,9834
2018-12-20,17,504,0,11382
2018-12-20,18,668,0,11041
2018-12-20,19,780,0,10683
2018-12-20,20,700,0,10309
2018-12-20,21,840,0,9767
2018-12-20,22,1057,0,8786
2018-12-20,23,879,0,8000
2018-12-21,0,740,0,7155
2018-12-21,1,833,0,6485
2018-12-21,2,994,0,7325
2018-12-21,3,1362,0,5759
2018-12-21,4,1061,0,6507
2018-12-21,5,1279,0,7631
2018-12-21,6,1650,0,7625
2018-12-21,7,1877,210,8290
2018-12-21,8,2109,1314,7992
2018-12-21,9,1831,3222,7403
2018-12-21,10,1538,4296,6659
2018-12-21,11,1571,4849,5748
2018-12-21,12,1535,4884,5539
2018-12-21,13,1548,4847,5555
2018-12-21,14,1628,4332,5722
2018-12-21,15,1583,2424,6733
2018-12-21,16,1786,257,8173
2018-12-21,17,1808,0,9212
2018-12-21,18,2094,0,9304
2018-12-21,19,2196,0,9027
2018-12-21,20,2015,0,9296
2018-12-21,21,1878,0,8962
2018-12-21,22,1930,0,8752
2018-12-21,23,1947,0,8148
2018-12-22,0,1908,0,7221
2018-12-22,1,2425,0,6285
2018-12-22,2,2377,0,6916
2018-12-22,3,1753,0,6223
2018-12-22,4,931,0,7016
2018-12-22,5,629,0,7322
2018-12-22,6,561,0,7480
2018-12-22,7,491,1172,7411
2018-12-22,8,407,3768,5973
2018-12-22,9,423,5307,5144
2018-12-22,10,440,6200,4108
2018-12-22,11,462,6468,3891
2018-12-22,12,541,6280,3666
2018-12-22,13,668,6122,3523
2018-12-22,14,684,5604,3908
2018-12-22,15,692,3059,5667
2018-12-22,16,674,311,8008
2018-12-22,17,696,0,9087
2018-12-22,18,708,0,8972
2018-12-22,19,692,0,8931
2018-12-22,20,651,0,8853
2018-12-22,21,560,0,8982
2018-12-22,22,417,0,8953
2018-12-22,23,329,0,8920
2018-12-23,0,194,0,7844
2018-12-23,1,119,0,7250
2018-12-23,2,86,0,8006
2018-12-23,3,82,0,6666
2018-12-23,4,116,0,6426
2018-12-23,5,173,0,6478
2018-12-23,6,193,0,6764
2018-12-23,7,212,1090,6709
2018-12-23,8,152,3651,5611
2018-12-23,9,266,4459,5004
2018-12-23,10,351,5413,4520
2018-12-23,11,514,5763,4082
2018-12-23,12,696,5969,3666
2018-12-23,13,834,4907,4026
2018-12-23,14,896,4651,4340
2018-12-23,15,1185,2830,5080
2018-12-23,16,1408,265,6736
2018-12-23,17,1540,0,8285
2018-12-23,18,1527,0,8466
2018-12-23,19,1735,0,8399
2018-12-23,20,2307,0,8267
2018-12-23,21,2580,0,8032
2018-12-23,22,1913,0,7723
2018-12-23,23,2012,0,6972
2018-12-24,0,1777,0,6251
2018-12-24,1,1779,0,5747
2018-12-24,2,1972,0,6163
2018-12-24,3,1927,0,5158
2018-12-24,4,1731,0,5651
2018-12-24,5,1774,0,5722
2018-12-24,6,1500,0,5659
2018-12-24,7,1267,1228,5626
2018-12-24,8,1155,4239,4363
2018-12-24,9,1229,6434,3354
2018-12-24,10,1337,7145,3057
2018-12-24,11,1778,6988,3057
2018-12-24,12,1889,6995,3162
2018-12-24,13,2299,6934,3177
2018-12-24,14,2627,5973,3425
2018-12-24,15,3012,3260,4464
2018-12-24,16,3688,338,6093
2018-12-24,17,3155,0,7251
2018-12-24,18,2928,0,7434
2018-12-24,19,3298,0,6763
2018-12-24,20,2998,0,6887
2018-12-24,21,2591,0,7499
2018-12-24,22,3006,0,7471
2018-12-24,23,3613,0,6216
2018-12-25,0,4032,0,5126
2018-12-25,1,3926,0,4789
2018-12-25,2,3218,0,5990
2018-12-25,3,2727,0,5132
2018-12-25,4,2519,0,5266
2018-12-25,5,2632,0,5225
2018-12-25,6,1895,0,5500
2018-12-25,7,1648,938,5559
2018-12-25,8,2529,3813,3902
2018-12-25,9,3485,5437,3009
2018-12-25,10,3621,6039,2959
2018-12-25,11,3529,5713,2975
2018-12-25,12,3586,5811,2893
2018-12-25,13,3521,5362,2683
2018-12-25,14,4114,5026,2875
2018-12-25,15,4315,3040,3656
2018-12-25,16,3984,392,5236
2018-12-25,17,3858,0,6170
2018-12-25,18,3944,0,5997
2018-12-25,19,4160,0,6162
2018-12-25,20,3974,0,6342
2018-12-25,21,3919,0,6371
2018-12-25,22,3581,0,6305
2018-12-25,23,3140,0,5743
2018-12-26,0,2573,0,5326
2018-12-26,1,2476,0,5067
2018-12-26,2,2014,0,6176
2018-12-26,3,1598,0,5500
2018-12-26,4,1417,0,5981
2018-12-26,5,1465,0,6360
2018-12-26,6,1425,0,6462
2018-12-26,7,1247,1332,6580
2018-12-26,8,852,5249,5785
2018-12-26,9,623,7130,4807
2018-12-26,10,550,7382,4249
2018-12-26,11,484,7163,4168
2018-12-26,12,629,7092,4164
2018-12-26,13,1068,6889,4079
2018-12-26,14,1126,6548,4230
2018-12-26,15,1360,3345,5994
2018-12-26,16,2242,454,7757
2018-12-26,17,2157,0,8606
2018-12-26,18,2004,0,9054
2018-12-26,19,2672,0,8323
2018-12-26,20,2588,0,8087
2018-12-26,21,2347,0,8280
2018-12-26,22,2072,0,8314
2018-12-26,23,2631,0,7180
2018-12-27,0,2861,0,5991
2018-12-27,1,3044,0,5857
2018-12-27,2,3126,0,6648
2018-12-27,3,2962,0,5812
2018-12-27,4,2887,0,6264
2018-12-27,5,2817,0,6719
2018-12-27,6,3484,0,6671
2018-12-27,7,3835,1153,6391
2018-12-27,8,4360,4644,4788
2018-12-27,9,4621,6344,2960
2018-12-27,10,4763,6849,2381
2018-12-27,11,4682,6993,2474
2018-12-27,12,4459,6986,2615
2018-12-27,13,3908,6765,3009
2018-12-27,14,3750,5805,3558
2018-12-27,15,3753,2713,5091
2018-12-27,16,3497,302,7525
2018-12-27,17,2925,0,8965
2018-12-27,18,2382,0,9142
2018-12-27,19,2648,0,8952
2018-12-27,20,2734,0,8657
2018-12-27,21,2236,0,8367
2018-12-27,22,1975,0,8134
2018-12-27,23,2155,0,7723
2018-12-28,0,1919,0,7662
2018-12-28,1,1813,0,7502
2018-12-28,2,1822,0,8470
2018-12-28,3,1870,0,7348
2018-12-28,4,1894,0,7630
2018-12-28,5,1825,0,7669
2018-12-28,6,1650,0,8130
2018-12-28,7,1539,1281,7887
2018-12-28,8,1561,5211,6540
2018-12-28,9,1679,7400,5000
2018-12-28,10,1840,7650,4588
2018-12-28,11,1765,7712,4093
2018-12-28,12,1503,7894,4043
2018-12-28,13,1502,7820,4053
2018-12-28,14,1420,7249,4244
2018-12-28,15,1093,4408,5979
2018-12-28,16,1171,583,8406
2018-12-28,17,1127,0,9799
2018-12-28,18,906,0,9990
